step,phi,danger
506,0.123319,0.5327
507,0.122291,0.5487
508,0.121140,0.5640
509,0.119855,0.5787
510,0.118440,0.5927
511,0.116899,0.6060
512,0.115238,0.6185
513,0.113823,0.6302
514,0.112561,0.6410
515,0.111710,0.6511
516,0.111177,0.6602
517,0.110620,0.6684
518,0.109913,0.6758
519,0.109002,0.6821
520,0.107848,0.6876
521,0.106420,0.6920
522,0.104686,0.6955
523,0.102612,0.6980
524,0.100156,0.6995
525,0.100182,0.7000
526,0.100163,0.6995
527,0.100104,0.6980
528,0.100012,0.6955
529,0.099889,0.6920
530,0.099740,0.6876
531,0.099566,0.6821
532,0.099419,0.6757
533,0.099530,0.6684
534,0.099633,0.6602
535,0.099693,0.6510
536,0.099704,0.6410
537,0.099656,0.6301
538,0.099547,0.6184
539,0.099374,0.6059
540,0.099144,0.5927
541,0.098872,0.5787
542,0.098586,0.5640
543,0.098329,0.5486
544,0.098146,0.5326
545,0.098050,0.5161
546,0.099007,0.4990
547,0.099890,0.4814
548,0.100673,0.4634
549,0.101374,0.4449
550,0.102072,0.4261
551,0.103105,0.4070
552,0.104421,0.3876
553,0.105816,0.3680
554,0.107221,0.3482
555,0.108585,0.3283
556,0.109872,0.3083
557,0.111061,0.2883
558,0.112141,0.2683
559,0.113108,0.2484
560,0.113965,0.2287
561,0.114716,0.2091
562,0.115370,0.1897
563,0.115933,0.1706
564,0.116411,0.1519
565,0.116808,0.1335
566,0.117127,0.1155
567,0.117368,0.0980
568,0.117642,0.0810
569,0.118249,0.0646
570,0.118757,0.0487
571,0.119134,0.0335
572,0.119344,0.0189
573,0.119355,0.0050
574,0.119147,0.0000
575,0.118756,0.0000
576,0.118306,0.0000
577,0.118186,0.0000
578,0.118851,0.0000
579,0.119989,0.0000
580,0.121124,0.0000
581,0.122091,0.0000
582,0.122863,0.0000
583,0.123448,0.0000
584,0.123863,0.0000
585,0.124123,0.0000
586,0.124236,0.0000
587,0.124211,0.0000
588,0.124052,0.0000
589,0.124166,0.0000
590,0.124182,0.0000
591,0.124022,0.0000
592,0.123768,0.0000
593,0.123768,0.0000
594,0.124580,0.0000
595,0.125900,0.0000
596,0.126781,0.0000
597,0.127500,0.0000
598,0.128022,0.0000
599,0.128349,0.0000
600,0.128493,0.0000
601,0.128466,0.0000
602,0.128277,0.0000
603,0.127936,0.0097
604,0.127443,0.0238
605,0.127074,0.0386
606,0.126801,0.0540
607,0.126387,0.0701
