step,phi,danger
544,0.099308,0.5326
545,0.099246,0.5161
546,0.100186,0.4990
547,0.100965,0.4814
548,0.101561,0.4634
549,0.101999,0.4449
550,0.102583,0.4261
551,0.103845,0.4070
552,0.105451,0.3876
553,0.107140,0.3680
554,0.108784,0.3482
555,0.110315,0.3283
556,0.111698,0.3083
557,0.112918,0.2883
558,0.113976,0.2683
559,0.114880,0.2484
560,0.115642,0.2287
561,0.116275,0.2091
562,0.116791,0.1897
563,0.117201,0.1706
564,0.117511,0.1519
565,0.117724,0.1335
566,0.117841,0.1155
567,0.117985,0.0980
568,0.118621,0.0810
569,0.119466,0.0646
570,0.120172,0.0487
571,0.120689,0.0335
572,0.120967,0.0189
573,0.120961,0.0050
574,0.120679,0.0000
575,0.120294,0.0000
576,0.120277,0.0000
577,0.121087,0.0000
578,0.122356,0.0000
579,0.123581,0.0000
580,0.124582,0.0000
581,0.125335,0.0000
582,0.125862,0.0000
583,0.126192,0.0000
584,0.126347,0.0000
585,0.126342,0.0000
586,0.126187,0.0000
587,0.125882,0.0000
588,0.125936,0.0000
589,0.126228,0.0000
590,0.126324,0.0000
591,0.126121,0.0000
592,0.125646,0.0000
593,0.125193,0.0000
594,0.125780,0.0000
595,0.127343,0.0000
596,0.128450,0.0000
597,0.129278,0.0000
598,0.129806,0.0000
599,0.130057,0.0000
600,0.130059,0.0000
601,0.129835,0.0000
602,0.129399,0.0000
603,0.128759,0.0097
604,0.128145,0.0238
605,0.127986,0.0386
606,0.127809,0.0540
607,0.127587,0.0701
608,0.127716,0.0867
609,0.128559,0.1039
610,0.129791,0.1216
611,0.130960,0.1397
612,0.131882,0.1582
613,0.132521,0.1771
614,0.132896,0.1963
615,0.133046,0.2157
616,0.133012,0.2354
617,0.132832,0.2552
618,0.132535,0.2751
619,0.132144,0.2951
620,0.131676,0.3151
621,0.131141,0.3350
622,0.130546,0.3549
623,0.129896,0.3746
624,0.129419,0.3942
625,0.129523,0.4135
626,0.129826,0.4325
627,0.130021,0.4512
628,0.130090,0.4695
629,0.130012,0.4874
630,0.128631,0.5049
631,0.127087,0.5218
632,0.125389,0.5381
633,0.123571,0.5539
634,0.121697,0.5690
635,0.119892,0.5835
636,0.118344,0.5972
637,0.117041,0.6102
638,0.115733,0.6225
639,0.114297,0.6339
640,0.112729,0.6445
641,0.111088,0.6542
642,0.109691,0.6631
643,0.108907,0.6710
644,0.108210,0.6780
645,0.107381,0.6841
646,0.106308,0.6892
647,0.104905,0.6933
648,0.103100,0.6965
649,0.100839,0.6986
650,0.101069,0.6998
651,0.101215,0.6999
652,0.101284,0.6991
653,0.101288,0.6973
654,0.101233,0.6944
655,0.101127,0.6906
656,0.100973,0.6858
657,0.100775,0.6801
658,0.100534,0.6734
659,0.100251,0.6657
660,0.100118,0.6572
661,0.100324,0.6477
662,0.100600,0.6374
663,0.100811,0.6263
664,0.100941,0.6143
665,0.100968,0.6015
666,0.100870,0.5880
667,0.100622,0.5738
668,0.100209,0.5589
669,0.099635,0.5433
670,0.099090,0.5271
671,0.099447,0.5104
672,0.101110,0.4931
673,0.102564,0.4754
674,0.103792,0.4572
675,0.104807,0.4386
676,0.105623,0.4197
677,0.106250,0.4005
678,0.106693,0.3810
679,0.106954,0.3613
680,0.107249,0.3415
681,0.107834,0.3215
682,0.108328,0.3016
683,0.108777,0.2816
684,0.109647,0.2616
685,0.111049,0.2418
686,0.112544,0.2221
687,0.113917,0.2025
688,0.115108,0.1833
689,0.116107,0.1643
690,0.116920,0.1457
691,0.117558,0.1274
692,0.118034,0.1096
693,0.118352,0.0923
694,0.118516,0.0754
695,0.118521,0.0592
696,0.118419,0.0435
697,0.118735,0.0285
698,0.119138,0.0141
699,0.119227,0.0005
700,0.118920,0.0000
701,0.118157,0.0000
702,0.117499,0.0000
703,0.119411,0.0000
704,0.121776,0.0000
705,0.123736,0.0000
706,0.125280,0.0000
707,0.126466,0.0000
708,0.127359,0.0000
709,0.128017,0.0000
710,0.128488,0.0000
711,0.128810,0.0000
712,0.129010,0.0000
713,0.129106,0.0000
714,0.129112,0.0000
715,0.129035,0.0000
716,0.128877,0.0000
717,0.129076,0.0000
718,0.129732,0.0000
719,0.130381,0.0000
720,0.130857,0.0000
721,0.131129,0.0000
722,0.130722,0.0000
723,0.130079,0.0000
724,0.129224,0.0000
725,0.128235,0.0000
726,0.127287,0.0000
727,0.126661,0.0000
728,0.126503,0.0007
729,0.126604,0.0143
730,0.126594,0.0287
731,0.126345,0.0437
732,0.125828,0.0594
733,0.125072,0.0756
734,0.124492,0.0925
735,0.125021,0.1098
736,0.126370,0.1276
737,0.127889,0.1459
738,0.129287,0.1645
739,0.130459,0.1835
740,0.131369,0.2028
741,0.132016,0.2223
742,0.132422,0.2420
743,0.132616,0.2619
744,0.132633,0.2818
745,0.132504,0.3018
746,0.132258,0.3218
747,0.131917,0.3417
748,0.131498,0.3616
749,0.131013,0.3812
750,0.130469,0.4007
751,0.129871,0.4199
752,0.129221,0.4389
753,0.129032,0.4574
754,0.129302,0.4756
755,0.129624,0.4934
756,0.128713,0.5106
757,0.127685,0.5273
758,0.126520,0.5435
759,0.125202,0.5591
760,0.123726,0.5740
761,0.122105,0.5882
762,0.120387,0.6017
763,0.118680,0.6145
764,0.117145,0.6264
765,0.115834,0.6376
766,0.114587,0.6479
767,0.113242,0.6573
768,0.111726,0.6658
769,0.110012,0.6735
770,0.108090,0.6802
771,0.105948,0.6859
772,0.103725,0.6907
773,0.101778,0.6945
774,0.099881,0.6973
775,0.097993,0.6991
776,0.098645,0.6999
777,0.099260,0.6998
778,0.099783,0.6986
779,0.100199,0.6964
780,0.100508,0.6933
781,0.100715,0.6891
782,0.100832,0.6840
783,0.100867,0.6779
784,0.100830,0.6709
785,0.100726,0.6630
786,0.100560,0.6541
787,0.100334,0.6444
788,0.100046,0.6338
789,0.099952,0.6223
790,0.100146,0.6101
791,0.100343,0.5971
792,0.100450,0.5833
793,0.100446,0.5689
794,0.100330,0.5537
795,0.100152,0.5379
796,0.100109,0.5216
797,0.100441,0.5047
798,0.102102,0.4872
799,0.103714,0.4693
800,0.105172,0.4510
801,0.106450,0.4323
802,0.107553,0.4133
803,0.108493,0.3939
804,0.109287,0.3744
805,0.109944,0.3547
806,0.110476,0.3348
807,0.110889,0.3148
808,0.111185,0.2948
809,0.111414,0.2748
810,0.112070,0.2549
811,0.112871,0.2351
812,0.113512,0.2155
813,0.113940,0.1960
814,0.114124,0.1769
815,0.114048,0.1580
816,0.113753,0.1395
817,0.113480,0.1214
818,0.113883,0.1037
819,0.114901,0.0865
820,0.115899,0.0699
821,0.116680,0.0538
822,0.117212,0.0384
823,0.117495,0.0236
824,0.117537,0.0095
825,0.117354,0.0000
826,0.117188,0.0000
827,0.117515,0.0000
828,0.118140,0.0000
829,0.119296,0.0000
830,0.120930,0.0000
831,0.122692,0.0000
832,0.124346,0.0000
833,0.125791,0.0000
834,0.126996,0.0000
835,0.127972,0.0000
836,0.128741,0.0000
837,0.129334,0.0000
838,0.129782,0.0000
839,0.130109,0.0000
840,0.130336,0.0000
841,0.130479,0.0000
842,0.130547,0.0000
843,0.130546,0.0000
844,0.130479,0.0000
845,0.130374,0.0000
846,0.130864,0.0000
847,0.131684,0.0000
848,0.132012,0.0000
849,0.132193,0.0000
850,0.132194,0.0000
851,0.131978,0.0000
852,0.131514,0.0000
853,0.130782,0.0000
854,0.129793,0.0052
855,0.128622,0.0191
856,0.127380,0.0336
857,0.126348,0.0489
858,0.126047,0.0648
859,0.126302,0.0812
860,0.126466,0.0982
861,0.126368,0.1158
862,0.126027,0.1337
863,0.125535,0.1521
864,0.125232,0.1709
865,0.125847,0.1900
866,0.126929,0.2093
867,0.128106,0.2289
868,0.129205,0.2487
869,0.130135,0.2686
870,0.130857,0.2885
871,0.131363,0.3085
872,0.131666,0.3285
873,0.131789,0.3484
874,0.131756,0.3682
875,0.131591,0.3878
876,0.131316,0.4072
877,0.130946,0.4263
878,0.130494,0.4451
879,0.129965,0.4636
880,0.129365,0.4816
881,0.128745,0.4992
882,0.127599,0.5163
883,0.126744,0.5328
884,0.125818,0.5488
885,0.124755,0.5642
886,0.123520,0.5788
887,0.122074,0.5928
888,0.120383,0.6061
889,0.118436,0.6186
890,0.116419,0.6303
891,0.115610,0.6411
892,0.115221,0.6511
893,0.114529,0.6603
894,0.113527,0.6685
895,0.112247,0.6758
896,0.110712,0.6822
897,0.108930,0.6876
898,0.106898,0.6921
899,0.104597,0.6955
900,0.102000,0.6980
901,0.099069,0.6995
902,0.098826,0.7000
903,0.098843,0.6995
904,0.098830,0.6980
905,0.098712,0.6955
906,0.098505,0.6920
907,0.098302,0.6875
908,0.098365,0.6821
909,0.098764,0.6757
910,0.099210,0.6683
911,0.099569,0.6601
912,0.099811,0.6509
913,0.099936,0.6409
914,0.099948,0.6300
915,0.099854,0.6183
916,0.099653,0.6058
917,0.099343,0.5925
918,0.099007,0.5785
919,0.098959,0.5638
920,0.098914,0.5485
921,0.098697,0.5325
922,0.098480,0.5159
923,0.100236,0.4988
924,0.102286,0.4812
925,0.104193,0.4632
926,0.105899,0.4447
927,0.107398,0.4259
928,0.108699,0.4068
929,0.109819,0.3874
930,0.110777,0.3678
931,0.111593,0.3480
932,0.112284,0.3281
933,0.112864,0.3081
934,0.113346,0.2881
935,0.113735,0.2681
936,0.114039,0.2482
937,0.114261,0.2285
938,0.114514,0.2089
939,0.115243,0.1896
940,0.116183,0.1705
941,0.117016,0.1517
942,0.117704,0.1333
943,0.118219,0.1154
944,0.118531,0.0979
945,0.118621,0.0809
946,0.118490,0.0644
947,0.118169,0.0486
948,0.117749,0.0333
949,0.117381,0.0188
950,0.117234,0.0049
951,0.117355,0.0000
952,0.117555,0.0000
953,0.117646,0.0000
954,0.117561,0.0000
955,0.117362,0.0000
956,0.117464,0.0000
957,0.118661,0.0000
958,0.120426,0.0000
959,0.122308,0.0000
960,0.124119,0.0000
961,0.125762,0.0000
962,0.127192,0.0000
963,0.128395,0.0000
964,0.129380,0.0000
965,0.130168,0.0000
966,0.130784,0.0000
967,0.131254,0.0000
968,0.131601,0.0000
969,0.131844,0.0000
970,0.131996,0.0000
971,0.132066,0.0000
972,0.132060,0.0000
973,0.131524,0.0000
974,0.131144,0.0000
975,0.131343,0.0000
976,0.131738,0.0000
977,0.132005,0.0000
978,0.132105,0.0000
979,0.131995,0.0000
980,0.131629,0.0098
981,0.131010,0.0239
982,0.130176,0.0387
983,0.129275,0.0542
984,0.128675,0.0702
985,0.128743,0.0869
986,0.129243,0.1041
987,0.129726,0.1218
988,0.129999,0.1399
989,0.130031,0.1584
990,0.129834,0.1773
991,0.129432,0.1965
992,0.128843,0.2159
993,0.128080,0.2355
994,0.127337,0.2554
995,0.127065,0.2753
996,0.126781,0.2953
997,0.126410,0.3153
998,0.126511,0.3352
999,0.127401,0.3551
