step,phi,danger,altitude,wind_norm,pe
1529,0.100632,0.7456,0.0000,0.4456,0.0000
1530,0.100525,0.7752,0.0000,0.4752,0.0000
1531,0.100391,0.8052,0.0000,0.5052,0.0000
1532,0.100231,0.8351,0.0000,0.5351,0.0000
1533,0.100048,0.8645,0.0000,0.5645,0.0000
1534,0.099847,0.8929,0.0000,0.5929,0.0000
1535,0.099617,0.9200,0.0000,0.6200,0.0000
1536,0.099624,0.9454,0.0000,0.6454,0.0000
1537,0.099586,0.9687,0.0000,0.6687,0.0000
1538,0.099484,0.9896,0.0000,0.6896,0.0000
1539,0.099363,1.0000,0.0000,0.7077,0.0000
1540,0.099250,1.0000,0.0000,0.7229,0.0000
1541,0.099136,1.0000,0.0000,0.7348,0.0000
1542,0.099056,1.0000,0.0000,0.7434,0.0000
1543,0.098443,1.0000,0.0000,0.7485,0.0001
1544,0.097954,1.0000,0.0000,0.7500,0.0000
1545,0.097861,1.0000,0.0000,0.7479,0.0000
1546,0.098180,1.0000,0.0000,0.7422,0.0001
1547,0.098424,1.0000,0.0000,0.7331,0.0000
1548,0.098449,1.0000,0.0000,0.7206,0.0000
1549,0.098405,1.0000,0.0000,0.7049,0.0000
1550,0.098578,0.9863,0.0000,0.6863,0.0000
1551,0.098856,0.9650,0.0000,0.6650,0.0000
1552,0.099132,0.9413,0.0000,0.6413,0.0000
1553,0.099394,0.9156,0.0000,0.6156,0.0000
1554,0.099646,0.8882,0.0000,0.5882,0.0000
1555,0.099884,0.8596,0.0000,0.5596,0.0000
1556,0.100104,0.8301,0.0000,0.5301,0.0000
1557,0.100304,0.8002,0.0000,0.5002,0.0000
1558,0.100481,0.7703,0.0000,0.4703,0.0000
1559,0.100633,0.7408,0.0000,0.4408,0.0000
1560,0.100758,0.7121,0.0000,0.4121,0.0000
1561,0.100858,0.6847,0.0000,0.3847,0.0000
1562,0.100931,0.6590,0.0000,0.3590,0.0000
1563,0.100979,0.6353,0.0000,0.3353,0.0000
1564,0.100999,0.6140,0.0000,0.3140,0.0000
1565,0.100994,0.5953,0.0000,0.2953,0.0000
1566,0.100961,0.5796,0.0000,0.2796,0.0000
1567,0.100904,0.5671,0.0000,0.2671,0.0000
1568,0.100821,0.5579,0.0000,0.2579,0.0000
1569,0.100716,0.5522,0.0000,0.2522,0.0000
1570,0.100588,0.5500,0.0000,0.2500,0.0000
1571,0.100440,0.5515,0.0000,0.2515,0.0000
1572,0.100336,0.5565,0.0000,0.2565,0.0001
1573,0.100461,0.5650,0.0000,0.2650,0.0000
1574,0.100571,0.5769,0.0000,0.2769,0.0001
1575,0.100662,0.5920,0.0000,0.2920,0.0000
1576,0.100726,0.6102,0.0000,0.3102,0.0000
1577,0.100767,0.6310,0.0000,0.3310,0.0000
1578,0.100783,0.6543,0.0000,0.3543,0.0000
1579,0.100771,0.6796,0.0000,0.3796,0.0000
1580,0.100731,0.7067,0.0000,0.4067,0.0000
1581,0.100664,0.7352,0.0000,0.4352,0.0000
1582,0.100567,0.7645,0.0000,0.4645,0.0000
1583,0.100442,0.7944,0.0000,0.4944,0.0000
1584,0.100291,0.8244,0.0000,0.5244,0.0000
1585,0.100116,0.8540,0.0000,0.5540,0.0000
1586,0.099921,0.8828,0.0000,0.5828,0.0000
1587,0.099696,0.9105,0.0000,0.6105,0.0000
1588,0.099700,0.9365,0.0000,0.6365,0.0000
1589,0.099661,0.9606,0.0000,0.6606,0.0000
1590,0.099558,0.9824,0.0000,0.6824,0.0000
1591,0.099419,1.0000,0.0000,0.7015,0.0000
1592,0.099295,1.0000,0.0000,0.7178,0.0000
1593,0.099174,1.0000,0.0000,0.7309,0.0000
1594,0.099091,1.0000,0.0000,0.7407,0.0000
1595,0.098480,1.0000,0.0000,0.7471,0.0000
1596,0.097994,1.0000,0.0000,0.7499,0.0000
1597,0.097890,1.0000,0.0000,0.7491,0.0000
1598,0.098149,1.0000,0.0000,0.7447,0.0000
1599,0.098395,1.0000,0.0000,0.7368,0.0000
1600,0.098423,1.0000,0.0000,0.7255,0.0001
1601,0.098380,1.0000,0.0000,0.7109,0.0000
1602,0.098462,0.9933,0.0000,0.6933,0.0000
1603,0.098744,0.9729,0.0000,0.6729,0.0001
1604,0.099029,0.9501,0.0000,0.6501,0.0000
1605,0.099298,0.9251,0.0000,0.6251,0.0000
1606,0.099554,0.8983,0.0000,0.5983,0.0000
1607,0.099798,0.8700,0.0000,0.5700,0.0000
1608,0.100026,0.8408,0.0000,0.5408,0.0000
1609,0.100234,0.8110,0.0000,0.5110,0.0000
1610,0.100420,0.7810,0.0000,0.4810,0.0000
1611,0.100581,0.7513,0.0000,0.4513,0.0000
1612,0.100716,0.7223,0.0000,0.4223,0.0000
1613,0.100825,0.6944,0.0000,0.3944,0.0000
1614,0.100907,0.6680,0.0000,0.3680,0.0000
1615,0.100964,0.6436,0.0000,0.3436,0.0000
1616,0.100995,0.6214,0.0000,0.3214,0.0000
1617,0.100999,0.6017,0.0000,0.3017,0.0000
1618,0.100976,0.5849,0.0000,0.2849,0.0000
1619,0.100927,0.5712,0.0000,0.2712,0.0000
1620,0.100854,0.5608,0.0000,0.2608,0.0000
1621,0.100756,0.5538,0.0000,0.2538,0.0000
1622,0.100636,0.5504,0.0000,0.2504,0.0000
1623,0.100495,0.5505,0.0000,0.2505,0.0000
1624,0.100342,0.5543,0.0000,0.2543,0.0000
1625,0.100415,0.5616,0.0000,0.2616,0.0000
1626,0.100534,0.5723,0.0000,0.2723,0.0000
1627,0.100632,0.5863,0.0000,0.2863,0.0000
1628,0.100706,0.6033,0.0000,0.3033,0.0000
1629,0.100756,0.6232,0.0000,0.3232,0.0001
1630,0.100781,0.6456,0.0000,0.3456,0.0000
1631,0.100778,0.6703,0.0000,0.3703,0.0000
1632,0.100749,0.6968,0.0000,0.3968,0.0001
1633,0.100692,0.7248,0.0000,0.4248,0.0000
1634,0.100605,0.7539,0.0000,0.4539,0.0000
1635,0.100490,0.7836,0.0000,0.4836,0.0000
1636,0.100348,0.8136,0.0000,0.5136,0.0000
1637,0.100182,0.8434,0.0000,0.5434,0.0000
1638,0.099993,0.8726,0.0000,0.5726,0.0000
1639,0.099788,0.9007,0.0000,0.6007,0.0000
1640,0.099554,0.9273,0.0000,0.6273,0.0000
1641,0.099564,0.9522,0.0000,0.6522,0.0000
1642,0.099527,0.9748,0.0000,0.6748,0.0000
1643,0.099426,0.9950,0.0000,0.6950,0.0000
1644,0.099319,1.0000,0.0000,0.7123,0.0000
1645,0.099214,1.0000,0.0000,0.7266,0.0000
1646,0.099106,1.0000,0.0000,0.7376,0.0000
1647,0.099029,1.0000,0.0000,0.7452,0.0000
1648,0.098414,1.0000,0.0000,0.7493,0.0000
1649,0.097924,1.0000,0.0000,0.7498,0.0000
1650,0.097870,1.0000,0.0000,0.7467,0.0000
1651,0.098206,1.0000,0.0000,0.7400,0.0000
1652,0.098446,1.0000,0.0000,0.7299,0.0000
1653,0.098471,1.0000,0.0000,0.7165,0.0000
1654,0.098425,1.0000,0.0000,0.7000,0.0000
1655,0.098673,0.9806,0.0000,0.6806,0.0000
1656,0.098944,0.9586,0.0000,0.6586,0.0000
1657,0.099212,0.9343,0.0000,0.6343,0.0001
1658,0.099469,0.9081,0.0000,0.6081,0.0000
1659,0.099716,0.8803,0.0000,0.5803,0.0000
1660,0.099949,0.8514,0.0000,0.5514,0.0000
1661,0.100163,0.8218,0.0000,0.5218,0.0001
1662,0.100357,0.7918,0.0000,0.4918,0.0000
1663,0.100527,0.7619,0.0000,0.4619,0.0000
1664,0.100671,0.7326,0.0000,0.4326,0.0000
1665,0.100789,0.7043,0.0000,0.4043,0.0000
1666,0.100881,0.6773,0.0000,0.3773,0.0000
1667,0.100947,0.6521,0.0000,0.3521,0.0000
1668,0.100988,0.6291,0.0000,0.3291,0.0000
1669,0.101001,0.6085,0.0000,0.3085,0.0000
1670,0.100988,0.5906,0.0000,0.2906,0.0000
1671,0.100948,0.5758,0.0000,0.2758,0.0000
1672,0.100884,0.5641,0.0000,0.2641,0.0000
1673,0.100795,0.5559,0.0000,0.2559,0.0000
1674,0.100683,0.5512,0.0000,0.2512,0.0000
1675,0.100549,0.5501,0.0000,0.2501,0.0000
1676,0.100398,0.5525,0.0000,0.2525,0.0000
1677,0.100368,0.5585,0.0000,0.2585,0.0000
1678,0.100494,0.5680,0.0000,0.2680,0.0000
1679,0.100600,0.5809,0.0000,0.2809,0.0000
1680,0.100683,0.5968,0.0000,0.2968,0.0000
1681,0.100741,0.6157,0.0000,0.3157,0.0000
1682,0.100774,0.6373,0.0000,0.3373,0.0000
1683,0.100782,0.6612,0.0000,0.3612,0.0000
1684,0.100763,0.6871,0.0000,0.3871,0.0000
1685,0.100715,0.7146,0.0000,0.4146,0.0000
1686,0.100640,0.7433,0.0000,0.4433,0.0001
1687,0.100535,0.7729,0.0000,0.4729,0.0000
1688,0.100402,0.8028,0.0000,0.5028,0.0000
1689,0.100244,0.8327,0.0000,0.5327,0.0001
1690,0.100063,0.8622,0.0000,0.5622,0.0000
1691,0.099863,0.8907,0.0000,0.5907,0.0000
1692,0.099634,0.9179,0.0000,0.6179,0.0000
1693,0.099641,0.9435,0.0000,0.6435,0.0000
1694,0.099602,0.9670,0.0000,0.6670,0.0000
1695,0.099499,0.9880,0.0000,0.6880,0.0000
1696,0.099375,1.0000,0.0000,0.7064,0.0000
1697,0.099260,1.0000,0.0000,0.7218,0.0000
1698,0.099145,1.0000,0.0000,0.7340,0.0000
1699,0.099064,1.0000,0.0000,0.7429,0.0000
1700,0.098452,1.0000,0.0000,0.7482,0.0000
1701,0.097965,1.0000,0.0000,0.7500,0.0000
1702,0.097868,1.0000,0.0000,0.7482,0.0000
1703,0.098174,1.0000,0.0000,0.7428,0.0000
1704,0.098418,1.0000,0.0000,0.7339,0.0000
1705,0.098444,1.0000,0.0000,0.7217,0.0000
1706,0.098400,1.0000,0.0000,0.7063,0.0000
1707,0.098553,0.9879,0.0000,0.6879,0.0000
1708,0.098832,0.9668,0.0000,0.6668,0.0000
1709,0.099109,0.9433,0.0000,0.6433,0.0000
1710,0.099373,0.9177,0.0000,0.6177,0.0000
1711,0.099626,0.8905,0.0000,0.5905,0.0000
1712,0.099865,0.8619,0.0000,0.5619,0.0000
1713,0.100087,0.8325,0.0000,0.5325,0.0000
1714,0.100289,0.8026,0.0000,0.5026,0.0001
1715,0.100468,0.7726,0.0000,0.4726,0.0000
1716,0.100622,0.7431,0.0000,0.4431,0.0000
1717,0.100749,0.7144,0.0000,0.4144,0.0000
1718,0.100851,0.6868,0.0000,0.3868,0.0001
1719,0.100926,0.6610,0.0000,0.3610,0.0000
1720,0.100976,0.6371,0.0000,0.3371,0.0000
1721,0.100999,0.6156,0.0000,0.3156,0.0000
1722,0.100996,0.5967,0.0000,0.2967,0.0000
1723,0.100966,0.5807,0.0000,0.2807,0.0000
1724,0.100910,0.5679,0.0000,0.2679,0.0000
1725,0.100830,0.5585,0.0000,0.2585,0.0000
1726,0.100726,0.5525,0.0000,0.2525,0.0000
1727,0.100600,0.5501,0.0000,0.2501,0.0000
1728,0.100454,0.5512,0.0000,0.2512,0.0000
1729,0.100334,0.5560,0.0000,0.2560,0.0000
1730,0.100451,0.5642,0.0000,0.2642,0.0000
1731,0.100564,0.5759,0.0000,0.2759,0.0000
1732,0.100656,0.5907,0.0000,0.2907,0.0000
1733,0.100723,0.6086,0.0000,0.3086,0.0000
1734,0.100765,0.6292,0.0000,0.3292,0.0000
1735,0.100783,0.6523,0.0000,0.3523,0.0000
1736,0.100773,0.6775,0.0000,0.3775,0.0000
1737,0.100736,0.7045,0.0000,0.4045,0.0000
1738,0.100670,0.7329,0.0000,0.4329,0.0000
1739,0.100576,0.7622,0.0000,0.4622,0.0000
1740,0.100453,0.7920,0.0000,0.4920,0.0000
1741,0.100304,0.8220,0.0000,0.5220,0.0000
1742,0.100131,0.8516,0.0000,0.5516,0.0000
1743,0.099937,0.8806,0.0000,0.5806,0.0001
1744,0.099713,0.9083,0.0000,0.6083,0.0000
1745,0.099716,0.9345,0.0000,0.6345,0.0000
1746,0.099677,0.9588,0.0000,0.6588,0.0001
1747,0.099573,0.9807,0.0000,0.6807,0.0000
1748,0.099431,1.0000,0.0000,0.7001,0.0000
1749,0.099305,1.0000,0.0000,0.7166,0.0000
1750,0.099183,1.0000,0.0000,0.7300,0.0000
1751,0.099099,1.0000,0.0000,0.7401,0.0000
1752,0.098489,1.0000,0.0000,0.7467,0.0000
1753,0.098004,1.0000,0.0000,0.7498,0.0000
1754,0.097897,1.0000,0.0000,0.7493,0.0000
1755,0.098142,1.0000,0.0000,0.7452,0.0000
1756,0.098388,1.0000,0.0000,0.7375,0.0000
1757,0.098417,1.0000,0.0000,0.7265,0.0000
1758,0.098375,1.0000,0.0000,0.7122,0.0000
1759,0.098438,0.9948,0.0000,0.6948,0.0000
1760,0.098720,0.9747,0.0000,0.6747,0.0000
1761,0.099006,0.9520,0.0000,0.6520,0.0000
1762,0.099276,0.9271,0.0000,0.6271,0.0000
1763,0.099534,0.9005,0.0000,0.6005,0.0000
1764,0.099779,0.8723,0.0000,0.5723,0.0000
1765,0.100008,0.8432,0.0000,0.5432,0.0000
1766,0.100218,0.8134,0.0000,0.5134,0.0000
1767,0.100406,0.7834,0.0000,0.4834,0.0000
1768,0.100569,0.7536,0.0000,0.4536,0.0000
1769,0.100706,0.7246,0.0000,0.4246,0.0000
1770,0.100818,0.6966,0.0000,0.3966,0.0000
1771,0.100902,0.6701,0.0000,0.3701,0.0001
1772,0.100962,0.6454,0.0000,0.3454,0.0000
1773,0.100994,0.6230,0.0000,0.3230,0.0000
1774,0.101000,0.6032,0.0000,0.3032,0.0000
1775,0.100979,0.5861,0.0000,0.2861,0.0001
1776,0.100933,0.5722,0.0000,0.2722,0.0000
1777,0.100861,0.5615,0.0000,0.2615,0.0000
1778,0.100766,0.5542,0.0000,0.2542,0.0000
1779,0.100648,0.5505,0.0000,0.2505,0.0000
1780,0.100508,0.5504,0.0000,0.2504,0.0000
1781,0.100355,0.5538,0.0000,0.2538,0.0000
1782,0.100405,0.5609,0.0000,0.2609,0.0000
1783,0.100526,0.5713,0.0000,0.2713,0.0000
1784,0.100625,0.5850,0.0000,0.2850,0.0000
1785,0.100702,0.6018,0.0000,0.3018,0.0000
1786,0.100753,0.6215,0.0000,0.3215,0.0000
1787,0.100779,0.6438,0.0000,0.3438,0.0000
1788,0.100780,0.6682,0.0000,0.3682,0.0000
1789,0.100753,0.6946,0.0000,0.3946,0.0000
1790,0.100697,0.7225,0.0000,0.4225,0.0000
1791,0.100613,0.7515,0.0000,0.4515,0.0000
1792,0.100500,0.7812,0.0000,0.4812,0.0000
1793,0.100361,0.8112,0.0000,0.5112,0.0000
1794,0.100196,0.8410,0.0000,0.5410,0.0000
1795,0.100009,0.8703,0.0000,0.5703,0.0000
1796,0.099804,0.8985,0.0000,0.5985,0.0000
1797,0.099572,0.9253,0.0000,0.6253,0.0000
1798,0.099581,0.9503,0.0000,0.6503,0.0000
1799,0.099543,0.9731,0.0000,0.6731,0.0000
1800,0.099442,0.9935,0.0000,0.6935,0.0001
1801,0.099331,1.0000,0.0000,0.7110,0.0000
1802,0.099225,1.0000,0.0000,0.7256,0.0000
1803,0.099115,1.0000,0.0000,0.7368,0.0001
1804,0.099037,1.0000,0.0000,0.7447,0.0000
1805,0.098423,1.0000,0.0000,0.7491,0.0000
1806,0.097935,1.0000,0.0000,0.7499,0.0000
1807,0.097862,1.0000,0.0000,0.7470,0.0000
1808,0.098199,1.0000,0.0000,0.7407,0.0000
1809,0.098440,1.0000,0.0000,0.7308,0.0000
1810,0.098465,1.0000,0.0000,0.7177,0.0000
1811,0.098420,1.0000,0.0000,0.7014,0.0000
1812,0.098646,0.9822,0.0000,0.6822,0.0000
1813,0.098920,0.9604,0.0000,0.6604,0.0000
1814,0.099189,0.9363,0.0000,0.6363,0.0000
1815,0.099448,0.9102,0.0000,0.6102,0.0000
1816,0.099696,0.8826,0.0000,0.5826,0.0000
1817,0.099931,0.8537,0.0000,0.5537,0.0000
1818,0.100147,0.8241,0.0000,0.5241,0.0000
1819,0.100342,0.7942,0.0000,0.4942,0.0000
1820,0.100514,0.7643,0.0000,0.4643,0.0000
1821,0.100661,0.7349,0.0000,0.4349,0.0000
1822,0.100781,0.7065,0.0000,0.4065,0.0008
1823,0.100879,0.6794,0.0000,0.3794,0.0000
1824,0.100942,0.6541,0.0000,0.3541,0.0000
1825,0.100985,0.6308,0.0000,0.3308,0.0000
1826,0.101001,0.6100,0.0000,0.3100,0.0000
1827,0.100990,0.5919,0.0000,0.2919,0.0000
1828,0.100953,0.5768,0.0000,0.2768,0.0001
1829,0.100891,0.5649,0.0000,0.2649,0.0000
1830,0.100803,0.5564,0.0000,0.2564,0.0000
1831,0.100693,0.5514,0.0000,0.2514,0.0000
1832,0.100561,0.5500,0.0000,0.2500,0.0001
1833,0.100412,0.5522,0.0000,0.2522,0.0000
1834,0.100357,0.5579,0.0000,0.2579,0.0000
1835,0.100485,0.5671,0.0000,0.2671,0.0000
1836,0.100593,0.5797,0.0000,0.2797,0.0000
1837,0.100677,0.5954,0.0000,0.2954,0.0000
1838,0.100738,0.6141,0.0000,0.3141,0.0000
1839,0.100773,0.6355,0.0000,0.3355,0.0000
1840,0.100783,0.6592,0.0000,0.3592,0.0000
1841,0.100766,0.6849,0.0000,0.3849,0.0008
1842,0.100725,0.7123,0.0000,0.4123,0.0000
1843,0.100644,0.7410,0.0000,0.4410,0.0000
1844,0.100543,0.7705,0.0000,0.4705,0.0000
1845,0.100414,0.8004,0.0000,0.5004,0.0000
1846,0.100258,0.8304,0.0000,0.5304,0.0000
1847,0.100078,0.8598,0.0000,0.5598,0.0000
1848,0.099880,0.8885,0.0000,0.5885,0.0000
1849,0.099651,0.9158,0.0000,0.6158,0.0000
1850,0.099657,0.9415,0.0000,0.6415,0.0000
1851,0.099618,0.9652,0.0000,0.6652,0.0000
1852,0.099515,0.9864,0.0000,0.6864,0.0000
1853,0.099387,1.0000,0.0000,0.7050,0.0000
1854,0.099270,1.0000,0.0000,0.7207,0.0000
1855,0.099153,1.0000,0.0000,0.7332,0.0000
1856,0.099073,1.0000,0.0000,0.7423,0.0000
1857,0.098461,1.0000,0.0000,0.7479,0.0001
1858,0.097974,1.0000,0.0000,0.7500,0.0000
1859,0.097875,1.0000,0.0000,0.7485,0.0000
1860,0.098167,1.0000,0.0000,0.7434,0.0001
1861,0.098412,1.0000,0.0000,0.7348,0.0000
1862,0.098439,1.0000,0.0000,0.7228,0.0000
1863,0.098395,1.0000,0.0000,0.7076,0.0000
1864,0.098527,0.9894,0.0000,0.6894,0.0000
1865,0.098807,0.9685,0.0000,0.6685,0.0000
1866,0.099087,0.9452,0.0000,0.6452,0.0000
1867,0.099352,0.9198,0.0000,0.6198,0.0000
1868,0.099606,0.8927,0.0000,0.5927,0.0000
1869,0.099846,0.8642,0.0000,0.5642,0.0000
1870,0.100070,0.8349,0.0000,0.5349,0.0000
1871,0.100274,0.8050,0.0000,0.5050,0.0000
1872,0.100455,0.7750,0.0000,0.4750,0.0000
1873,0.100611,0.7454,0.0000,0.4454,0.0000
1874,0.100740,0.7166,0.0000,0.4166,0.0000
1875,0.100845,0.6890,0.0000,0.3890,0.0000
1876,0.100921,0.6630,0.0000,0.3630,0.0000
1877,0.100974,0.6389,0.0000,0.3389,0.0000
1878,0.100999,0.6172,0.0000,0.3172,0.0000
1879,0.100997,0.5981,0.0000,0.2981,0.0000
1880,0.100970,0.5819,0.0000,0.2819,0.0000
1881,0.100916,0.5688,0.0000,0.2688,0.0000
1882,0.100838,0.5591,0.0000,0.2591,0.0000
1883,0.100736,0.5528,0.0000,0.2528,0.0000
1884,0.100612,0.5501,0.0000,0.2501,0.0008
1885,0.100471,0.5510,0.0000,0.2510,0.0001
1886,0.100333,0.5555,0.0000,0.2555,0.0000
1887,0.100440,0.5634,0.0000,0.2634,0.0000
1888,0.100556,0.5748,0.0000,0.2748,0.0000
1889,0.100650,0.5894,0.0000,0.2894,0.0001
1890,0.100720,0.6071,0.0000,0.3071,0.0000
1891,0.100763,0.6275,0.0000,0.3275,0.0000
1892,0.100782,0.6504,0.0000,0.3504,0.0008
1893,0.100781,0.6755,0.0000,0.3755,0.0000
1894,0.100737,0.7023,0.0000,0.4023,0.0000
1895,0.100676,0.7306,0.0000,0.4306,0.0000
1896,0.100584,0.7598,0.0000,0.4598,0.0000
1897,0.100464,0.7896,0.0000,0.4896,0.0000
1898,0.100317,0.8196,0.0000,0.5196,0.0000
1899,0.100145,0.8493,0.0000,0.5493,0.0000
1900,0.099953,0.8783,0.0000,0.5783,0.0000
1901,0.099730,0.9062,0.0000,0.6062,0.0000
1902,0.099732,0.9325,0.0000,0.6325,0.0000
1903,0.099693,0.9569,0.0000,0.6569,0.0000
1904,0.099589,0.9791,0.0000,0.6791,0.0000
1905,0.099446,0.9987,0.0000,0.6987,0.0000
1906,0.099317,1.0000,0.0000,0.7154,0.0000
1907,0.099193,1.0000,0.0000,0.7291,0.0000
1908,0.099108,1.0000,0.0000,0.7394,0.0000
1909,0.098499,1.0000,0.0000,0.7463,0.0000
1910,0.098015,1.0000,0.0000,0.7497,0.0000
1911,0.097903,1.0000,0.0000,0.7494,0.0000
1912,0.098135,1.0000,0.0000,0.7456,0.0000
1913,0.098382,1.0000,0.0000,0.7383,0.0000
1914,0.098411,1.0000,0.0000,0.7275,0.0001
1915,0.098370,1.0000,0.0000,0.7134,0.0000
1916,0.098413,0.9963,0.0000,0.6963,0.0000
1917,0.098696,0.9764,0.0000,0.6764,0.0001
1918,0.098984,0.9539,0.0000,0.6539,0.0000
1919,0.099255,0.9292,0.0000,0.6292,0.0000
1920,0.099514,0.9026,0.0000,0.6026,0.0000
1921,0.099760,0.8746,0.0000,0.5746,0.0000
1922,0.099991,0.8455,0.0000,0.5455,0.0000
1923,0.100202,0.8158,0.0000,0.5158,0.0000
1924,0.100392,0.7858,0.0000,0.4858,0.0000
1925,0.100557,0.7560,0.0000,0.4560,0.0000
1926,0.100696,0.7269,0.0000,0.4269,0.0000
1927,0.100810,0.6988,0.0000,0.3988,0.0000
1928,0.100897,0.6721,0.0000,0.3721,0.0000
1929,0.100958,0.6473,0.0000,0.3473,0.0000
1930,0.100993,0.6247,0.0000,0.3247,0.0000
1931,0.101001,0.6046,0.0000,0.3046,0.0000
1932,0.100983,0.5874,0.0000,0.2874,0.0000
1933,0.100938,0.5732,0.0000,0.2732,0.0000
1934,0.100869,0.5622,0.0000,0.2622,0.0000
1935,0.100775,0.5547,0.0000,0.2547,0.0000
1936,0.100659,0.5507,0.0000,0.2507,0.0000
1937,0.100521,0.5503,0.0000,0.2503,0.0000
1938,0.100368,0.5534,0.0000,0.2534,0.0000
1939,0.100396,0.5602,0.0000,0.2602,0.0000
1940,0.100518,0.5703,0.0000,0.2703,0.0000
1941,0.100619,0.5838,0.0000,0.2838,0.0000
1942,0.100697,0.6004,0.0000,0.3004,0.0001
1943,0.100751,0.6199,0.0000,0.3199,0.0000
1944,0.100778,0.6419,0.0000,0.3419,0.0000
1945,0.100781,0.6662,0.0000,0.3662,0.0000
1946,0.100756,0.6925,0.0000,0.3925,0.0001
1947,0.100703,0.7203,0.0000,0.4203,0.0000
1948,0.100621,0.7492,0.0000,0.4492,0.0000
1949,0.100510,0.7789,0.0000,0.4789,0.0000
1950,0.100373,0.8088,0.0000,0.5088,0.0000
1951,0.100210,0.8387,0.0000,0.5387,0.0000
1952,0.100024,0.8680,0.0000,0.5680,0.0000
1953,0.099821,0.8963,0.0000,0.5963,0.0000
1954,0.099589,0.9232,0.0000,0.6232,0.0000
1955,0.099597,0.9484,0.0000,0.6484,0.0000
1956,0.099559,0.9714,0.0000,0.6714,0.0000
1957,0.099457,0.9919,0.0000,0.6919,0.0000
1958,0.099343,1.0000,0.0000,0.7097,0.0000
1959,0.099234,1.0000,0.0000,0.7245,0.0000
1960,0.099123,1.0000,0.0000,0.7361,0.0000
1961,0.099045,1.0000,0.0000,0.7442,0.0000
1962,0.098432,1.0000,0.0000,0.7489,0.0000
1963,0.097945,1.0000,0.0000,0.7499,0.0000
1964,0.097857,1.0000,0.0000,0.7474,0.0000
1965,0.098192,1.0000,0.0000,0.7413,0.0000
1966,0.098434,1.0000,0.0000,0.7317,0.0000
1967,0.098460,1.0000,0.0000,0.7188,0.0000
1968,0.098415,1.0000,0.0000,0.7028,0.0000
1969,0.098619,0.9838,0.0000,0.6838,0.0000
1970,0.098895,0.9622,0.0000,0.6622,0.0000
1971,0.099167,0.9383,0.0000,0.6383,0.0001
1972,0.099428,0.9124,0.0000,0.6124,0.0000
1973,0.099677,0.8848,0.0000,0.5848,0.0000
1974,0.099912,0.8561,0.0000,0.5561,0.0001
1975,0.100130,0.8265,0.0000,0.5265,0.0000
1976,0.100328,0.7966,0.0000,0.4966,0.0000
1977,0.100501,0.7667,0.0000,0.4667,0.0000
1978,0.100650,0.7372,0.0000,0.4372,0.0000
1979,0.100773,0.7087,0.0000,0.4087,0.0000
1980,0.100869,0.6815,0.0000,0.3815,0.0000
1981,0.100939,0.6560,0.0000,0.3560,0.0000
1982,0.100984,0.6326,0.0000,0.3326,0.0000
1983,0.101001,0.6116,0.0000,0.3116,0.0000
1984,0.100993,0.5932,0.0000,0.2932,0.0000
1985,0.100958,0.5779,0.0000,0.2779,0.0000
1986,0.100897,0.5658,0.0000,0.2658,0.0000
1987,0.100812,0.5570,0.0000,0.2570,0.0000
1988,0.100704,0.5517,0.0000,0.2517,0.0000
1989,0.100574,0.5500,0.0000,0.2500,0.0000
1990,0.100425,0.5519,0.0000,0.2519,0.0000
1991,0.100349,0.5573,0.0000,0.2573,0.0000
1992,0.100477,0.5663,0.0000,0.2663,0.0000
1993,0.100586,0.5786,0.0000,0.2786,0.0000
1994,0.100672,0.5941,0.0000,0.2941,0.0000
1995,0.100735,0.6125,0.0000,0.3125,0.0000
1996,0.100772,0.6337,0.0000,0.3337,0.0000
1997,0.100784,0.6572,0.0000,0.3572,0.0000
1998,0.100768,0.6828,0.0000,0.3828,0.0000
1999,0.100725,0.7101,0.0000,0.4101,0.0001
