step,phi,danger,speed,slip,friction,pe
1720,0.100016,0.7200,17.4632,1.0000,0.3500,0.0001
1721,0.100203,0.7200,17.4727,1.0000,0.3500,0.0001
1722,0.099984,0.7200,17.4822,1.0000,0.3500,0.0000
1723,0.099996,0.7200,17.4917,1.0000,0.3500,0.0001
1724,0.100014,0.7200,17.5012,1.0000,0.3500,0.0000
1725,0.100024,0.7200,17.5107,1.0000,0.3500,0.0001
1726,0.100033,0.7200,17.5202,1.0000,0.3500,0.0000
1727,0.100012,0.7200,17.5297,1.0000,0.3500,0.0353
1728,0.100237,0.7200,17.5391,1.0000,0.3500,0.0000
1729,0.100057,0.7200,17.5486,1.0000,0.3500,0.0002
1730,0.100035,0.7200,17.5581,1.0000,0.3500,0.0002
1731,0.100023,0.7200,17.5676,1.0000,0.3500,0.0000
1732,0.100018,0.7200,17.5771,1.0000,0.3500,0.0002
1733,0.100023,0.7200,17.5866,1.0000,0.3500,0.0000
1734,0.100006,0.7200,17.5961,1.0000,0.3500,0.0003
1735,0.100208,0.7200,17.6056,1.0000,0.3500,0.0000
1736,0.099989,0.7200,17.6151,1.0000,0.3500,0.0003
1737,0.099993,0.7200,17.6246,1.0000,0.3500,0.0000
1738,0.100010,0.7200,17.6340,1.0000,0.3500,0.0005
1739,0.100023,0.7200,17.6435,1.0000,0.3500,0.0005
1740,0.100031,0.7200,17.6530,1.0000,0.3500,0.0000
1741,0.100035,0.7200,17.6625,1.0000,0.3500,0.0007
1742,0.100041,0.7200,17.6720,1.0000,0.3500,0.0000
1743,0.100017,0.7200,17.6815,1.0000,0.3500,0.0010
1744,0.100199,0.7200,17.6909,1.0000,0.3500,0.0000
1745,0.099987,0.7200,17.7004,1.0000,0.3500,0.0015
1746,0.100000,0.7200,17.7099,1.0000,0.3500,0.0000
1747,0.100012,0.7200,17.7194,1.0000,0.3500,0.0025
1748,0.100029,0.7200,17.7288,1.0000,0.3500,0.0011
1749,0.100033,0.7200,17.7383,1.0000,0.3500,0.0050
1750,0.100046,0.7200,17.7478,1.0000,0.3500,0.0150
1751,0.100076,0.7200,17.7573,1.0000,0.3500,0.0660
1752,0.100250,0.7200,17.7667,1.0000,0.3500,0.0007
1753,0.100142,0.7200,17.7762,1.0000,0.3500,0.0000
1754,0.100201,0.7200,17.7857,1.0000,0.3500,0.0000
1755,0.100384,0.7200,17.7951,1.0000,0.3500,0.0001
1756,0.100089,0.7200,17.8046,1.0000,0.3500,0.0000
1757,0.100029,0.7200,17.8141,1.0000,0.3500,0.0000
1758,0.100018,0.7200,17.8235,1.0000,0.3500,0.0000
1759,0.100020,0.7200,17.8330,1.0000,0.3500,0.0000
1760,0.100027,0.7200,17.8424,1.0000,0.3500,0.0000
1761,0.100032,0.7200,17.8519,1.0000,0.3500,0.0000
1762,0.100036,0.7200,17.8614,1.0000,0.3500,0.0000
1763,0.100039,0.7200,17.8708,1.0000,0.3500,0.0000
1764,0.100042,0.7200,17.8803,1.0000,0.3500,0.0000
1765,0.100019,0.7200,17.8897,1.0000,0.3500,0.0000
1766,0.100201,0.7200,17.8992,1.0000,0.3500,0.0000
1767,0.099983,0.7200,17.9086,1.0000,0.3500,0.0000
1768,0.099997,0.7200,17.9181,1.0000,0.3500,0.0000
1769,0.100014,0.7200,17.9275,1.0000,0.3500,0.0000
1770,0.100025,0.7200,17.9370,1.0000,0.3500,0.0000
1771,0.100032,0.7200,17.9464,1.0000,0.3500,0.0000
1772,0.100013,0.7200,17.9559,1.0000,0.3500,0.0000
1773,0.100204,0.7200,17.9653,1.0000,0.3500,0.0001
1774,0.099984,0.7200,17.9748,1.0000,0.3500,0.0000
1775,0.099995,0.7200,17.9842,1.0000,0.3500,0.0000
1776,0.100012,0.7200,17.9937,1.0000,0.3500,0.0000
1777,0.100023,0.7200,18.0031,1.0000,0.3500,0.0001
1778,0.100031,0.7200,18.0126,1.0000,0.3500,0.0000
1779,0.100037,0.7200,18.0220,1.0000,0.3500,0.0001
1780,0.100016,0.7200,18.0314,1.0000,0.3500,0.0000
1781,0.100203,0.7200,18.0409,1.0000,0.3500,0.0000
1782,0.099984,0.7200,18.0503,1.0000,0.3500,0.0000
1783,0.099996,0.7200,18.0597,1.0000,0.3500,0.0000
1784,0.100013,0.7200,18.0692,1.0000,0.3500,0.0000
1785,0.100024,0.7200,18.0786,1.0000,0.3500,0.0000
1786,0.100032,0.7200,18.0880,1.0000,0.3500,0.0000
1787,0.100012,0.7200,18.0975,1.0000,0.3500,0.0000
1788,0.100204,0.7200,18.1069,1.0000,0.3500,0.0000
1789,0.099985,0.7200,18.1163,1.0000,0.3500,0.0000
1790,0.099995,0.7200,18.1258,1.0000,0.3500,0.0001
1791,0.100012,0.7200,18.1352,1.0000,0.3500,0.0000
1792,0.100023,0.7200,18.1446,1.0000,0.3500,0.0000
1793,0.100031,0.7200,18.1540,1.0000,0.3500,0.0000
1794,0.100037,0.7200,18.1635,1.0000,0.3500,0.0000
1795,0.100015,0.7200,18.1729,1.0000,0.3500,0.0000
1796,0.100203,0.7200,18.1823,1.0000,0.3500,0.0000
1797,0.099984,0.7200,18.1917,1.0000,0.3500,0.0000
1798,0.099996,0.7200,18.2011,1.0000,0.3500,0.0000
1799,0.100013,0.7200,18.2106,1.0000,0.3500,0.0000
1800,0.100024,0.7200,18.2200,1.0000,0.3500,0.0000
1801,0.100032,0.7200,18.2294,1.0000,0.3500,0.0000
1802,0.100037,0.7200,18.2388,1.0000,0.3500,0.0000
1803,0.100016,0.7200,18.2482,1.0000,0.3500,0.0000
1804,0.100203,0.7200,18.2576,1.0000,0.3500,0.0000
1805,0.099985,0.7200,18.2670,1.0000,0.3500,0.0000
1806,0.099997,0.7200,18.2765,1.0000,0.3500,0.0001
1807,0.100014,0.7200,18.2859,1.0000,0.3500,0.0001
1808,0.100025,0.7200,18.2953,1.0000,0.3500,0.0000
1809,0.100032,0.7200,18.3047,1.0000,0.3500,0.0000
1810,0.100013,0.7200,18.3141,1.0000,0.3500,0.0000
1811,0.100204,0.7200,18.3235,1.0000,0.3500,0.0000
1812,0.099985,0.7200,18.3329,1.0000,0.3500,0.0000
1813,0.099995,0.7200,18.3423,1.0000,0.3500,0.0000
1814,0.100012,0.7200,18.3517,1.0000,0.3500,0.0000
1815,0.100024,0.7200,18.3611,1.0000,0.3500,0.0000
1816,0.100032,0.7200,18.3705,1.0000,0.3500,0.0000
1817,0.100037,0.7200,18.3799,1.0000,0.3500,0.0000
1818,0.100016,0.7200,18.3893,1.0000,0.3500,0.0000
1819,0.100203,0.7200,18.3987,1.0000,0.3500,0.0001
1820,0.099984,0.7200,18.4081,1.0000,0.3500,0.0000
1821,0.099997,0.7200,18.4175,1.0000,0.3500,0.0000
1822,0.100013,0.7200,18.4269,1.0000,0.3500,0.0000
1823,0.100025,0.7200,18.4363,1.0000,0.3500,0.0000
1824,0.100032,0.7200,18.4457,1.0000,0.3500,0.0000
1825,0.100013,0.7200,18.4550,1.0000,0.3500,0.0001
1826,0.100204,0.7200,18.4644,1.0000,0.3500,0.0000
1827,0.099985,0.7200,18.4738,1.0000,0.3500,0.0000
1828,0.099995,0.7200,18.4832,1.0000,0.3500,0.0000
1829,0.100012,0.7200,18.4926,1.0000,0.3500,0.0000
1830,0.100024,0.7200,18.5020,1.0000,0.3500,0.0000
1831,0.100031,0.7200,18.5114,1.0000,0.3500,0.0000
1832,0.100037,0.7200,18.5207,1.0000,0.3500,0.0000
1833,0.100016,0.7200,18.5301,1.0000,0.3500,0.0000
1834,0.100203,0.7200,18.5395,1.0000,0.3500,0.0000
1835,0.099985,0.7200,18.5489,1.0000,0.3500,0.0000
1836,0.099997,0.7200,18.5583,1.0000,0.3500,0.0000
1837,0.100013,0.7200,18.5676,1.0000,0.3500,0.0001
1838,0.100025,0.7200,18.5770,1.0000,0.3500,0.0010
1839,0.100034,0.7200,18.5864,1.0000,0.3500,0.0000
1840,0.100012,0.7200,18.5957,1.0000,0.3500,0.0000
1841,0.100205,0.7200,18.6051,1.0000,0.3500,0.0000
1842,0.099986,0.7200,18.6145,1.0000,0.3500,0.0001
1843,0.099995,0.7200,18.6239,1.0000,0.3500,0.0000
1844,0.100012,0.7200,18.6332,1.0000,0.3500,0.0000
1845,0.100023,0.7200,18.6426,1.0000,0.3500,0.0000
1846,0.100031,0.7200,18.6520,1.0000,0.3500,0.0000
1847,0.100037,0.7200,18.6613,1.0000,0.3500,0.0001
1848,0.100016,0.7200,18.6707,1.0000,0.3500,0.0000
1849,0.100203,0.7200,18.6800,1.0000,0.3500,0.0000
1850,0.099985,0.7200,18.6894,1.0000,0.3500,0.0000
1851,0.099996,0.7200,18.6988,1.0000,0.3500,0.0000
1852,0.100013,0.7200,18.7081,1.0000,0.3500,0.0000
1853,0.100024,0.7200,18.7175,1.0000,0.3500,0.0000
1854,0.100032,0.7200,18.7268,1.0000,0.3500,0.0000
1855,0.100012,0.7200,18.7362,1.0000,0.3500,0.0000
1856,0.100204,0.7200,18.7455,1.0000,0.3500,0.0008
1857,0.099981,0.7200,18.7549,1.0000,0.3500,0.0000
1858,0.099994,0.7200,18.7643,1.0000,0.3500,0.0000
1859,0.100012,0.7200,18.7736,1.0000,0.3500,0.0000
1860,0.100023,0.7200,18.7830,1.0000,0.3500,0.0001
1861,0.100031,0.7200,18.7923,1.0000,0.3500,0.0000
1862,0.100037,0.7200,18.8017,1.0000,0.3500,0.0000
1863,0.100015,0.7200,18.8110,1.0000,0.3500,0.0000
1864,0.100203,0.7200,18.8203,1.0000,0.3500,0.0000
1865,0.099984,0.7200,18.8297,1.0000,0.3500,0.0000
1866,0.099996,0.7200,18.8390,1.0000,0.3500,0.0000
1867,0.100013,0.7200,18.8484,1.0000,0.3500,0.0000
1868,0.100024,0.7200,18.8577,1.0000,0.3500,0.0000
1869,0.100032,0.7200,18.8670,1.0000,0.3500,0.0002
1870,0.100013,0.7200,18.8764,1.0000,0.3500,0.0000
1871,0.100204,0.7200,18.8857,1.0000,0.3500,0.0000
1872,0.099985,0.7200,18.8951,1.0000,0.3500,0.0000
1873,0.099995,0.7200,18.9044,1.0000,0.3500,0.0000
1874,0.100012,0.7200,18.9137,1.0000,0.3500,0.0000
1875,0.100023,0.7200,18.9231,1.0000,0.3500,0.0000
1876,0.100031,0.7200,18.9324,1.0000,0.3500,0.0000
1877,0.100037,0.7200,18.9417,1.0000,0.3500,0.0001
1878,0.100016,0.7200,18.9511,1.0000,0.3500,0.0000
1879,0.100203,0.7200,18.9604,1.0000,0.3500,0.0000
1880,0.099984,0.7200,18.9697,1.0000,0.3500,0.0000
1881,0.099996,0.7200,18.9790,1.0000,0.3500,0.0000
1882,0.100013,0.7200,18.9884,1.0000,0.3500,0.0000
1883,0.100024,0.7200,18.9977,1.0000,0.3500,0.0000
1884,0.100032,0.7200,19.0070,1.0000,0.3500,0.0000
1885,0.100012,0.7200,19.0163,1.0000,0.3500,0.0000
1886,0.100204,0.7200,19.0256,1.0000,0.3500,0.0000
1887,0.099985,0.7200,19.0350,1.0000,0.3500,0.0000
1888,0.099995,0.7200,19.0443,1.0000,0.3500,0.0000
1889,0.100012,0.7200,19.0536,1.0000,0.3500,0.0001
1890,0.100023,0.7200,19.0629,1.0000,0.3500,0.0000
1891,0.100031,0.7200,19.0722,1.0000,0.3500,0.0000
1892,0.100037,0.7200,19.0815,1.0000,0.3500,0.0000
1893,0.100015,0.7200,19.0909,1.0000,0.3500,0.0000
1894,0.100203,0.7200,19.1002,1.0000,0.3500,0.0000
1895,0.099984,0.7200,19.1095,1.0000,0.3500,0.0001
1896,0.099996,0.7200,19.1188,1.0000,0.3500,0.0000
1897,0.100013,0.7200,19.1281,1.0000,0.3500,0.0000
1898,0.100024,0.7200,19.1374,1.0000,0.3500,0.0000
1899,0.100032,0.7200,19.1467,1.0000,0.3500,0.0000
1900,0.100037,0.7200,19.1560,1.0000,0.3500,0.0000
1901,0.100016,0.7200,19.1653,1.0000,0.3500,0.0000
1902,0.100203,0.7200,19.1746,1.0000,0.3500,0.0000
1903,0.099985,0.7200,19.1839,1.0000,0.3500,0.0001
1904,0.099997,0.7200,19.1932,1.0000,0.3500,0.0000
1905,0.100014,0.7200,19.2025,1.0000,0.3500,0.0000
1906,0.100025,0.7200,19.2118,1.0000,0.3500,0.0000
1907,0.100032,0.7200,19.2211,1.0000,0.3500,0.0000
1908,0.100013,0.7200,19.2304,1.0000,0.3500,0.0001
1909,0.100204,0.7200,19.2397,1.0000,0.3500,0.0000
1910,0.099985,0.7200,19.2490,1.0000,0.3500,0.0000
1911,0.099995,0.7200,19.2583,1.0000,0.3500,0.0000
1912,0.100012,0.7200,19.2676,1.0000,0.3500,0.0001
1913,0.100024,0.7200,19.2769,1.0000,0.3500,0.0000
1914,0.100031,0.7200,19.2861,1.0000,0.3500,0.0000
1915,0.100037,0.7200,19.2954,1.0000,0.3500,0.0000
1916,0.100016,0.7200,19.3047,1.0000,0.3500,0.0000
1917,0.100203,0.7200,19.3140,1.0000,0.3500,0.0000
1918,0.099985,0.7200,19.3233,1.0000,0.3500,0.0000
1919,0.099997,0.7200,19.3326,1.0000,0.3500,0.0000
1920,0.100013,0.7200,19.3418,1.0000,0.3500,0.0000
1921,0.100025,0.7200,19.3511,1.0000,0.3500,0.0000
1922,0.100032,0.7200,19.3604,1.0000,0.3500,0.0000
1923,0.100013,0.7200,19.3697,1.0000,0.3500,0.0000
1924,0.100204,0.7200,19.3790,1.0000,0.3500,0.0000
1925,0.099985,0.7200,19.3882,1.0000,0.3500,0.0001
1926,0.099995,0.7200,19.3975,1.0000,0.3500,0.0000
1927,0.100012,0.7200,19.4068,1.0000,0.3500,0.0000
1928,0.100024,0.7200,19.4160,1.0000,0.3500,0.0000
1929,0.100031,0.7200,19.4253,1.0000,0.3500,0.0000
1930,0.100037,0.7200,19.4346,1.0000,0.3500,0.0001
1931,0.100016,0.7200,19.4439,1.0000,0.3500,0.0000
1932,0.100203,0.7200,19.4531,1.0000,0.3500,0.0000
1933,0.099985,0.7200,19.4624,1.0000,0.3500,0.0000
1934,0.099996,0.7200,19.4716,1.0000,0.3500,0.0000
1935,0.100013,0.7200,19.4809,1.0000,0.3500,0.0000
1936,0.100025,0.7200,19.4902,1.0000,0.3500,0.0000
1937,0.100032,0.7200,19.4994,1.0000,0.3500,0.0000
1938,0.100013,0.7200,19.5087,1.0000,0.3500,0.0000
1939,0.100204,0.7200,19.5180,1.0000,0.3500,0.0001
1940,0.099985,0.7200,19.5272,1.0000,0.3500,0.0000
1941,0.099995,0.7200,19.5365,1.0000,0.3500,0.0001
1942,0.100012,0.7200,19.5457,1.0000,0.3500,0.0000
1943,0.100023,0.7200,19.5550,1.0000,0.3500,0.0000
1944,0.100031,0.7200,19.5642,1.0000,0.3500,0.0000
1945,0.100037,0.7200,19.5735,1.0000,0.3500,0.0000
1946,0.100016,0.7200,19.5827,1.0000,0.3500,0.0000
1947,0.100203,0.7200,19.5920,1.0000,0.3500,0.0001
1948,0.099984,0.7200,19.6012,1.0000,0.3500,0.0000
1949,0.099996,0.7200,19.6105,1.0000,0.3500,0.0000
1950,0.100013,0.7200,19.6197,1.0000,0.3500,0.0000
1951,0.100024,0.7200,19.6290,1.0000,0.3500,0.0000
1952,0.100032,0.7200,19.6382,1.0000,0.3500,0.0000
1953,0.100012,0.7200,19.6475,1.0000,0.3500,0.0000
1954,0.106282,0.2000,19.6567,1.0000,1.0000,0.0013
1955,0.106537,0.2000,19.6659,1.0000,1.0000,0.0004
1956,0.107088,0.2000,19.6752,1.0000,1.0000,0.0000
1957,0.107774,0.2000,19.6844,1.0000,1.0000,0.0001
1958,0.108532,0.2000,19.6936,1.0000,1.0000,0.0000
1959,0.108802,0.2000,19.7029,1.0000,1.0000,0.0000
1960,0.109288,0.2000,19.7121,1.0000,1.0000,0.0000
1961,0.110076,0.2000,19.7213,1.0000,1.0000,0.0000
1962,0.110833,0.2000,19.7306,1.0000,1.0000,0.0000
1963,0.111417,0.2000,19.7398,1.0000,1.0000,0.0000
1964,0.112008,0.2000,19.7490,1.0000,1.0000,0.0000
1965,0.112571,0.2000,19.7583,1.0000,1.0000,0.0000
1966,0.113377,0.2000,19.7675,1.0000,1.0000,0.0000
1967,0.113681,0.2000,19.7767,1.0000,1.0000,0.0000
1968,0.114259,0.2000,19.7859,1.0000,1.0000,0.0000
1969,0.114828,0.2000,19.7952,1.0000,1.0000,0.0000
1970,0.115383,0.2000,19.8044,1.0000,1.0000,0.0000
1971,0.115921,0.2000,19.8136,1.0000,1.0000,0.0000
1972,0.116418,0.2000,19.8228,1.0000,1.0000,0.0000
1973,0.117237,0.2000,19.8320,1.0000,1.0000,0.0001
1974,0.117355,0.2000,19.8413,1.0000,1.0000,0.0000
1975,0.117864,0.2000,19.8505,1.0000,1.0000,0.0001
1976,0.118375,0.2000,19.8597,1.0000,1.0000,0.0000
1977,0.118867,0.2000,19.8689,1.0000,1.0000,0.0000
1978,0.119349,0.2000,19.8781,1.0000,1.0000,0.0000
1979,0.119796,0.2000,19.8873,1.0000,1.0000,0.0000
1980,0.120589,0.2000,19.8965,1.0000,1.0000,0.0000
1981,0.120648,0.2000,19.9058,1.0000,1.0000,0.0000
1982,0.121124,0.2000,19.9150,1.0000,1.0000,0.0000
1983,0.121606,0.2000,19.9242,1.0000,1.0000,0.0000
1984,0.122076,0.2000,19.9334,1.0000,1.0000,0.0000
1985,0.122538,0.2000,19.9426,1.0000,1.0000,0.0000
1986,0.122995,0.2000,19.9518,1.0000,1.0000,0.0000
1987,0.123422,0.2000,19.9610,1.0000,1.0000,0.0000
1988,0.124204,0.2000,19.9702,1.0000,1.0000,0.0012
1989,0.124238,0.2000,19.9794,1.0000,1.0000,0.0000
1990,0.124704,0.2000,19.9886,1.0000,1.0000,0.0000
1991,0.125181,0.2000,19.9978,1.0000,1.0000,0.0000
1992,0.125648,0.2000,20.0070,1.0000,1.0000,0.0000
1993,0.126107,0.2000,20.0162,1.0000,1.0000,0.0000
1994,0.126536,0.2000,20.0254,1.0000,1.0000,0.0000
1995,0.127337,0.2000,20.0346,1.0000,1.0000,0.0000
1996,0.127357,0.2000,20.0438,1.0000,1.0000,0.0000
1997,0.127827,0.2000,20.0529,1.0000,1.0000,0.0000
1998,0.128307,0.2000,20.0621,1.0000,1.0000,0.0000
1999,0.128776,0.2000,20.0713,1.0000,1.0000,0.0000
