# Φ-trace trial_0: t,human_dist,pe,danger,phi,gain
TRACE,12.680,2.868,0.0000,0.0000,0.1311,1.0000
TRACE,12.720,2.851,0.0000,0.0000,0.1311,1.0000
TRACE,12.760,2.833,0.0000,0.0000,0.1311,1.0000
TRACE,12.800,2.813,0.0000,0.0000,0.1311,1.0000
TRACE,12.840,2.792,0.0000,0.0000,0.1311,1.0000
TRACE,12.880,2.770,0.0000,0.0000,0.1311,1.0000
TRACE,12.920,2.746,0.0000,0.0000,0.1311,1.0000
TRACE,12.960,2.721,0.0000,0.0000,0.1311,1.0000
TRACE,13.000,2.695,0.0000,0.0000,0.1311,1.0000
TRACE,13.040,2.667,0.0000,0.0000,0.1311,1.0000
TRACE,13.080,2.638,0.0019,0.0000,0.1311,1.0000
TRACE,13.120,2.608,0.0000,0.0000,0.1311,1.0000
TRACE,13.160,2.577,0.0000,0.0000,0.1311,1.0000
TRACE,13.200,2.545,0.0000,0.0000,0.1311,1.0000
TRACE,13.240,2.512,0.0000,0.0000,0.1311,1.0000
TRACE,13.280,2.478,0.0000,0.0000,0.1311,1.0000
TRACE,13.320,2.443,0.0000,0.0000,0.1311,1.0000
TRACE,13.360,2.406,0.0000,0.0000,0.1311,1.0000
TRACE,13.400,2.369,0.0000,0.0000,0.1311,1.0000
TRACE,13.440,2.331,0.0000,0.0000,0.1311,1.0000
TRACE,13.480,2.292,0.0000,0.0000,0.1311,1.0000
TRACE,13.520,2.253,0.0000,0.0000,0.1315,1.0000
TRACE,13.560,2.213,0.0000,0.0000,0.1312,1.0000
TRACE,13.600,2.172,0.0000,0.0000,0.1312,1.0000
TRACE,13.640,2.130,0.0000,0.0000,0.1312,1.0000
TRACE,13.680,2.088,0.0000,0.0000,0.1312,1.0000
TRACE,13.720,2.045,0.0000,0.0000,0.1312,1.0000
TRACE,13.760,2.002,0.0000,0.0000,0.1313,1.0000
TRACE,13.800,1.958,0.0000,0.0211,0.1313,1.0000
TRACE,13.840,1.914,0.0000,0.0431,0.1314,1.0000
TRACE,13.880,1.869,0.0000,0.0654,0.1313,1.0000
TRACE,13.920,1.825,0.0000,0.0877,0.1313,1.0000
TRACE,13.960,1.779,0.0000,0.1103,0.1312,1.0000
TRACE,14.000,1.734,0.0000,0.1329,0.1311,1.0000
TRACE,14.040,1.689,0.0000,0.1556,0.1310,1.0000
TRACE,14.080,1.643,0.0000,0.1783,0.1310,1.0000
