step,phi,danger
739,0.115979,0.3436
740,0.116294,0.3599
741,0.116566,0.3777
742,0.116812,0.3969
743,0.117061,0.4171
744,0.117357,0.4381
745,0.117737,0.4596
746,0.118211,0.4812
747,0.117127,0.5026
748,0.116033,0.5235
749,0.114879,0.5436
750,0.113629,0.5626
751,0.112259,0.5802
752,0.110749,0.5961
753,0.109081,0.6101
754,0.107228,0.6220
755,0.105160,0.6316
756,0.102938,0.6388
757,0.100406,0.6434
758,0.099779,0.6454
759,0.099664,0.6447
760,0.099531,0.6413
761,0.099387,0.6353
762,0.099252,0.6268
763,0.099194,0.6158
764,0.099227,0.6025
765,0.099332,0.5870
766,0.099505,0.5697
767,0.099730,0.5507
768,0.099986,0.5303
769,0.100250,0.5088
770,0.101574,0.4865
771,0.102834,0.4637
772,0.104027,0.4407
773,0.105164,0.4178
774,0.106313,0.3954
775,0.107395,0.3737
776,0.108404,0.3531
777,0.109341,0.3339
778,0.110207,0.3163
779,0.111002,0.3006
780,0.111732,0.2869
781,0.112397,0.2755
782,0.113004,0.2666
783,0.113556,0.2602
784,0.114058,0.2564
785,0.114515,0.2554
786,0.114930,0.2570
787,0.115312,0.2613
788,0.115734,0.2681
789,0.116216,0.2775
790,0.116668,0.2892
791,0.117090,0.3030
792,0.117483,0.3189
793,0.117852,0.3364
794,0.118203,0.3555
795,0.118540,0.3757
796,0.118870,0.3968
797,0.119194,0.4185
798,0.119512,0.4405
799,0.119820,0.4624
800,0.120114,0.4840
801,0.118865,0.5048
802,0.117637,0.5247
803,0.116376,0.5433
804,0.115069,0.5604
805,0.113706,0.5756
806,0.112273,0.5888
807,0.110755,0.5998
808,0.109131,0.6085
809,0.107371,0.6146
810,0.105437,0.6182
811,0.103281,0.6190
812,0.100843,0.6173
813,0.099758,0.6129
814,0.099726,0.6059
815,0.099795,0.5965
816,0.099883,0.5847
817,0.099972,0.5707
818,0.100061,0.5548
819,0.100153,0.5371
820,0.100343,0.5180
821,0.101631,0.4976
822,0.102876,0.4763
823,0.104078,0.4544
824,0.105235,0.4323
825,0.106343,0.4101
826,0.107396,0.3883
827,0.108390,0.3672
828,0.109321,0.3470
829,0.110185,0.3281
830,0.110983,0.3108
831,0.111718,0.2952
832,0.112391,0.2817
833,0.113008,0.2703
834,0.113573,0.2614
835,0.114090,0.2549
836,0.114562,0.2511
837,0.114993,0.2500
838,0.115384,0.2515
839,0.115739,0.2558
840,0.116121,0.2626
841,0.116596,0.2720
842,0.117039,0.2838
843,0.117445,0.2978
844,0.117813,0.3139
845,0.118157,0.3318
846,0.118510,0.3512
847,0.118839,0.3719
848,0.119144,0.3937
849,0.119432,0.4161
850,0.119710,0.4389
851,0.119992,0.4618
852,0.120294,0.4844
853,0.119039,0.5065
854,0.117816,0.5276
855,0.116610,0.5476
856,0.115397,0.5661
857,0.114142,0.5829
858,0.112813,0.5977
859,0.111378,0.6104
860,0.109809,0.6207
861,0.108078,0.6286
862,0.106151,0.6339
863,0.103991,0.6365
864,0.101554,0.6365
865,0.099338,0.6339
866,0.099264,0.6286
867,0.099335,0.6208
868,0.099389,0.6105
869,0.099430,0.5981
870,0.099470,0.5836
871,0.099530,0.5672
872,0.099632,0.5492
873,0.099790,0.5300
874,0.100000,0.5096
875,0.101307,0.4886
876,0.102577,0.4671
877,0.103792,0.4455
878,0.104941,0.4241
879,0.106019,0.4033
880,0.107024,0.3833
881,0.107959,0.3645
882,0.108825,0.3471
883,0.109628,0.3313
884,0.110369,0.3175
885,0.111053,0.3058
886,0.111683,0.2964
887,0.112263,0.2895
888,0.112834,0.2852
889,0.113360,0.2834
890,0.113833,0.2844
891,0.114257,0.2880
892,0.114698,0.2942
893,0.115213,0.3030
