step,phi,danger
635,0.130591,0.0804
636,0.130586,0.0816
637,0.130580,0.0827
638,0.130573,0.0838
639,0.130565,0.0849
640,0.130557,0.0860
641,0.130548,0.0871
642,0.130540,0.0881
643,0.130531,0.0891
644,0.130522,0.0901
645,0.130514,0.0911
646,0.130505,0.0920
647,0.130496,0.0929
648,0.130488,0.0938
649,0.130479,0.0946
650,0.130471,0.0954
651,0.130463,0.0961
652,0.130455,0.0969
653,0.130447,0.0975
654,0.130439,0.0982
655,0.130432,0.0988
656,0.130425,0.0993
657,0.130418,0.0998
658,0.130411,0.1003
659,0.130405,0.1007
660,0.130399,0.1011
661,0.130393,0.1015
662,0.130387,0.1018
663,0.130382,0.1020
664,0.130377,0.1022
665,0.130373,0.1023
666,0.130369,0.1024
667,0.130366,0.1025
668,0.130363,0.1025
669,0.130360,0.1025
670,0.130358,0.1024
671,0.130362,0.1022
672,0.130367,0.1020
673,0.130373,0.1018
674,0.130379,0.1015
675,0.130385,0.1012
676,0.130392,0.1008
677,0.130399,0.1004
678,0.130407,0.0999
679,0.130414,0.0994
680,0.130422,0.0989
681,0.130431,0.0983
682,0.130439,0.0977
683,0.130448,0.0970
684,0.130456,0.0963
685,0.130465,0.0955
686,0.130475,0.0947
687,0.130484,0.0939
688,0.130493,0.0930
689,0.130503,0.0922
690,0.130512,0.0912
691,0.130522,0.0903
692,0.130531,0.0893
693,0.130541,0.0883
694,0.130551,0.0873
695,0.130560,0.0862
696,0.130570,0.0851
697,0.130579,0.0840
698,0.130588,0.0829
699,0.130598,0.0818
700,0.130607,0.0806
701,0.130616,0.0795
702,0.130624,0.0783
703,0.130633,0.0771
704,0.130641,0.0759
705,0.130650,0.0747
706,0.130657,0.0735
707,0.130653,0.0727
708,0.130590,0.0739
709,0.130573,0.0751
710,0.130588,0.0763
711,0.130595,0.0774
712,0.130596,0.0786
713,0.130594,0.0798
714,0.130589,0.0810
715,0.130584,0.0821
716,0.130577,0.0832
717,0.130569,0.0843
718,0.130561,0.0854
719,0.130553,0.0865
720,0.130544,0.0876
721,0.130536,0.0886
722,0.130527,0.0896
723,0.130518,0.0906
724,0.130510,0.0915
725,0.130501,0.0924
726,0.129465,0.8158
727,0.127237,0.8166
728,0.125138,0.8175
729,0.123214,0.8182
730,0.121465,0.8190
731,0.119868,0.8197
732,0.118394,0.8203
733,0.117013,0.8210
734,0.115695,0.8215
735,0.114417,0.8221
736,0.113155,0.8226
737,0.111886,0.8230
738,0.110589,0.8234
739,0.109238,0.8238
740,0.107808,0.8241
741,0.106268,0.8244
742,0.104581,0.8246
743,0.102704,0.8248
744,0.100588,0.8249
745,0.098175,0.8250
746,0.098171,0.8250
747,0.098168,0.8250
748,0.098165,0.8249
749,0.098163,0.8248
750,0.098166,0.8246
751,0.098168,0.8244
752,0.098171,0.8242
753,0.098174,0.8239
754,0.098178,0.8235
755,0.098181,0.8231
756,0.098184,0.8227
757,0.098187,0.8222
758,0.098190,0.8217
759,0.098193,0.8211
760,0.098196,0.8205
761,0.098199,0.8198
762,0.098202,0.8192
763,0.098205,0.8184
764,0.098207,0.8177
765,0.098209,0.8169
766,0.098211,0.8160
767,0.098214,0.8151
768,0.098216,0.8142
769,0.098218,0.8133
770,0.098221,0.8123
771,0.098223,0.8113
772,0.098226,0.8103
773,0.098228,0.8093
774,0.098231,0.8082
775,0.098233,0.8071
776,0.098236,0.8060
777,0.098239,0.8049
778,0.098241,0.8037
779,0.098244,0.8026
780,0.098247,0.8014
781,0.098250,0.8003
782,0.098253,0.7991
783,0.098256,0.7979
784,0.098259,0.7967
785,0.098262,0.7955
786,0.098239,0.7957
787,0.098214,0.7969
788,0.098223,0.7981
789,0.098233,0.7993
790,0.098238,0.8005
791,0.098241,0.8017
792,0.098242,0.8028
793,0.098242,0.8040
794,0.098242,0.8051
795,0.098241,0.8062
796,0.098240,0.8073
797,0.098238,0.8084
798,0.098236,0.8095
799,0.098235,0.8105
800,0.098233,0.8115
801,0.098231,0.8125
802,0.098229,0.8135
803,0.098227,0.8144
804,0.098225,0.8153
805,0.098223,0.8162
806,0.098221,0.8170
807,0.098219,0.8178
808,0.098217,0.8186
809,0.098215,0.8193
810,0.098212,0.8200
811,0.098210,0.8206
812,0.098208,0.8212
813,0.098206,0.8218
814,0.098204,0.8223
815,0.098201,0.8228
816,0.098199,0.8232
817,0.098197,0.8236
818,0.098195,0.8239
819,0.098192,0.8242
820,0.098190,0.8245
821,0.098188,0.8247
822,0.098186,0.8248
823,0.098183,0.8249
824,0.098181,0.8250
825,0.098179,0.8250
826,0.098177,0.8250
827,0.098175,0.8249
828,0.098176,0.8247
829,0.098178,0.8246
830,0.098180,0.8243
831,0.098182,0.8240
832,0.098184,0.8237
833,0.098186,0.8233
834,0.098188,0.8229
835,0.098191,0.8225
836,0.098193,0.8220
837,0.107329,0.0989
838,0.107655,0.0983
839,0.108012,0.0977
840,0.108489,0.0970
841,0.108857,0.0963
842,0.109242,0.0956
843,0.109714,0.0948
844,0.110250,0.0940
845,0.110810,0.0931
846,0.111386,0.0922
847,0.111967,0.0913
848,0.112546,0.0904
849,0.113121,0.0894
850,0.113687,0.0884
851,0.114258,0.0873
852,0.114824,0.0863
853,0.115376,0.0852
854,0.115915,0.0841
855,0.116442,0.0830
856,0.116959,0.0819
857,0.117466,0.0807
858,0.117964,0.0796
859,0.118454,0.0784
860,0.118935,0.0772
861,0.119411,0.0760
862,0.119883,0.0748
863,0.120351,0.0736
864,0.120811,0.0726
865,0.121196,0.0738
866,0.121633,0.0750
867,0.122096,0.0762
868,0.122550,0.0774
869,0.122998,0.0785
870,0.123442,0.0797
871,0.123883,0.0809
872,0.124322,0.0820
873,0.124760,0.0831
874,0.125198,0.0843
875,0.125635,0.0853
876,0.126072,0.0864
877,0.126509,0.0875
878,0.126947,0.0885
879,0.127384,0.0895
880,0.127823,0.0905
881,0.128262,0.0914
882,0.128701,0.0923
883,0.129141,0.0932
884,0.129582,0.0941
885,0.130024,0.0949
886,0.130466,0.0957
887,0.130458,0.0964
888,0.130450,0.0971
889,0.130443,0.0978
890,0.130435,0.0984
891,0.130428,0.0990
892,0.130421,0.0995
893,0.130414,0.1000
894,0.130408,0.1005
895,0.130402,0.1009
896,0.130396,0.1013
897,0.130390,0.1016
898,0.130385,0.1019
899,0.130380,0.1021
900,0.130375,0.1023
901,0.130371,0.1024
902,0.130368,0.1025
903,0.130364,0.1025
904,0.130362,0.1025
905,0.130359,0.1024
906,0.130359,0.1023
907,0.130364,0.1022
908,0.130369,0.1020
909,0.130375,0.1017
910,0.130381,0.1014
911,0.130388,0.1011
912,0.130395,0.1007
913,0.130402,0.1002
914,0.130410,0.0997
915,0.130417,0.0992
