step,phi,danger
560,0.130826,0.0886
561,0.130836,0.0865
562,0.130845,0.0844
563,0.130855,0.0823
564,0.130864,0.0803
565,0.130873,0.0783
566,0.130881,0.0763
567,0.130890,0.0744
568,0.130897,0.0725
569,0.130905,0.0706
570,0.130912,0.0688
571,0.130919,0.0670
572,0.130926,0.0652
573,0.130932,0.0635
574,0.130939,0.0618
575,0.130944,0.0602
576,0.130950,0.0586
577,0.130955,0.0570
578,0.130960,0.0555
579,0.130965,0.0540
580,0.130969,0.0526
581,0.130973,0.0512
582,0.130977,0.0498
583,0.130981,0.0485
584,0.130984,0.0472
585,0.130987,0.0460
586,0.130990,0.0448
587,0.130993,0.0436
588,0.130995,0.0425
589,0.130997,0.0415
590,0.130999,0.0405
591,0.131001,0.0395
592,0.131002,0.0386
593,0.131003,0.0377
594,0.131004,0.0369
595,0.131005,0.0361
596,0.131005,0.0353
597,0.131005,0.0346
598,0.131005,0.0340
599,0.131005,0.0334
600,0.131004,0.0329
601,0.130975,0.0324
602,0.131400,0.0319
603,0.131046,0.0315
604,0.130997,0.0311
605,0.130985,0.0308
606,0.130998,0.0306
607,0.130990,0.0304
608,0.131344,0.0302
609,0.131000,0.0301
610,0.130982,0.0300
611,0.131002,0.0300
612,0.131024,0.0300
613,0.131040,0.0301
614,0.131023,0.0302
615,0.131313,0.0304
616,0.130973,0.0306
617,0.130999,0.0309
618,0.131019,0.0312
619,0.131038,0.0316
620,0.131052,0.0320
621,0.131061,0.0325
622,0.131067,0.0330
623,0.131072,0.0336
624,0.131063,0.0342
625,0.131035,0.0348
626,0.131016,0.0355
627,0.131004,0.0363
628,0.130998,0.0371
629,0.130995,0.0379
630,0.130993,0.0388
631,0.130991,0.0397
632,0.130989,0.0407
633,0.130987,0.0417
634,0.130985,0.0428
635,0.130983,0.0439
636,0.130981,0.0451
637,0.130978,0.0463
638,0.130975,0.0475
639,0.130972,0.0488
640,0.130968,0.0502
641,0.130965,0.0515
642,0.130961,0.0529
643,0.130957,0.0544
644,0.130952,0.0559
645,0.130947,0.0574
646,0.130942,0.0590
647,0.130937,0.0606
648,0.130931,0.0623
649,0.130926,0.0640
650,0.130919,0.0657
651,0.130913,0.0675
652,0.130906,0.0693
653,0.130899,0.0711
